FLAG,ASSET NAME,ASSET ID,LAST SEEN LOCATION,LAST SEEN TIME,LOCATIONS,LAST LATITUDE,LAST LONGITUDE,SHARED_TO,TYPE,GROUPS,DESCRIPTION,COMMENT,GPS TAG,BATTERY,CREATED AT,UPDATED AT
NONE,Tortoise,ESP-01-H,"San Cristobal County, EC",2020-06-19 14:00 EDT,Isla Espanola(4 days),-1.37819409370422,-89.6873831748962,"","",Espanola 15,"16056375	1	H	2-3210269
","","","",2020-06-09 21:20 EDT,2020-06-19 13:59 EDT
NONE,Tortoise,ESP-02-H,"San Cristobal County, EC",2020-06-19 15:09 EDT,Isla Espanola(4 days),-1.3661777973175,-89.6933698654175,"","",Espanola 15,"016300370	2	H	2-3210525
","","","",2020-06-09 21:20 EDT,2020-06-19 15:08 EDT
NONE,Tortoise,ESP-03-H,"San Cristobal County, EC",2020-06-19 15:10 EDT,Isla Espanola(4 days),-1.36363506317139,-89.6991205215454,"","",Espanola 15,"015514309	3	M	2-3211047
","","","",2020-06-11 15:39 EDT,2020-06-19 15:09 EDT
NONE,Tortoise,ESP-04-H,"San Cristobal County, EC",2020-06-19 12:09 EDT,Isla Espanola(4 days),-1.36627435684204,-89.6934127807617,"","",Espanola 15,"16112529	4	H	2-3210885
","","","",2020-06-11 15:41 EDT,2020-06-19 12:09 EDT
NONE,Tortoise,ESP-05-M,"San Cristobal County, EC",2020-06-19 15:26 EDT,Isla Espanola(4 days),-1.36526584625244,-89.696159362793,"","",Espanola 15,"12068332	5	M	2-3210655
","","","",2020-06-11 15:53 EDT,2020-06-19 15:26 EDT
NONE,Tortoise,ESP-06-H,"San Cristobal County, EC",2020-06-19 11:56 EDT,Isla Espanola(4 days),-1.36992216110229,-89.6943354606628,"","",Espanola 15,"16015526	6	H	2-3211169
","","","",2020-06-11 16:10 EDT,2020-06-19 11:55 EDT
NONE,Tortoise,ESP-07-H,"San Cristobal County, EC",2020-06-19 15:04 EDT,Isla Espanola(4 days),-1.3666820526123,-89.6941423416138,"","",Espanola 15,17030541	7	H	2-3210215,"","","",2020-06-11 16:11 EDT,2020-06-19 15:03 EDT
NONE,Tortoise,ESP-08-H,"San Cristobal County, EC",2020-06-19 14:22 EDT,Isla Espanola(4 days),-1.36596322059631,-89.7000217437744,"","",Espanola 15,"017535372	8	H	2-3210572
","","","",2020-06-11 16:12 EDT,2020-06-19 14:21 EDT
NONE,Tortoise,ESP-09-H,"San Cristobal County, EC",2020-06-19 15:04 EDT,Isla Espanola(4 days),-1.3667893409729,-89.6933913230896,"","",Espanola 15,"016020535	9	H	2-3208797
","","","",2020-06-11 16:13 EDT,2020-06-19 15:04 EDT
NONE,Tortoise,ESP-10-H,"San Cristobal County, EC",2020-06-19 15:05 EDT,Isla Espanola(4 days),-1.36645674705505,-89.6928977966309,"","",Espanola 15,"015775105	10	H	2-3209885
","","","",2020-06-11 16:14 EDT,2020-06-19 15:04 EDT
NONE,Tortoise,ESP-11-H,"San Cristobal County, EC",2020-06-19 14:01 EDT,Isla Espanola(4 days),-1.364825963974,-89.6918249130249,"","",Espanola 15,"017559068	11	H	2-3210163
","","","",2020-06-11 16:15 EDT,2020-06-19 14:00 EDT
NONE,Tortoise,ESP-12-H,"San Cristobal County, EC",2020-06-19 08:16 EDT,Isla Espanola(4 days),-1.36535167694092,-89.6944642066956,"","",Espanola 15,"16064360	12	H	2-3210806
","","","",2020-06-11 16:16 EDT,2020-06-19 08:15 EDT
NONE,Tortoise,ESP-13-H,"San Cristobal County, EC",2020-06-19 14:00 EDT,Isla Espanola(3 days),-1.36659622192383,-89.6931767463684,"","",Espanola 15,"42075028	13	H	2-3207626
","","","",2020-06-11 16:17 EDT,2020-06-19 13:59 EDT
NONE,Tortoise,ESP-14-H,"San Cristobal County, EC",2020-06-19 11:06 EDT,Isla Espanola(4 days),-1.36506199836731,-89.6935200691223,"","",Espanola 15,"051866528	14	H	2-3211142
","","","",2020-06-11 16:17 EDT,2020-06-19 11:06 EDT
NONE,Tortoise,ESP-15-M,"San Cristobal County, EC",2020-06-18 09:40 EDT,Isla Espanola(4 days),-1.36131763458252,-89.7007513046265,"","",Espanola 15,"41864112	15	M	2-3208844
","","","",2020-06-11 16:18 EDT,2020-06-18 09:40 EDT

