FLAG,ASSET NAME,ASSET ID,LAST SEEN LOCATION,LAST SEEN TIME,LOCATIONS,LAST LATITUDE,LAST LONGITUDE,SHARED_TO,TYPE,GROUPS,DESCRIPTION,COMMENT,GPS TAG,BATTERY,CREATED AT,UPDATED AT
NONE,Tortoise,ESP-01-H,"San Cristobal County, EC",2020-06-22 01:59 EDT,Isla Espanola(6 days),-1.38304352760315,-89.6870183944702,"","",Espanola 15,"16056375	1	H	2-3210269
","","","",2020-06-09 21:20 EDT,2020-06-22 01:58 EDT
NONE,Tortoise,ESP-02-H,"San Cristobal County, EC",2020-06-22 06:53 EDT,Isla Espanola(6 days),-1.36559844017029,-89.6937346458435,"","",Espanola 15,"016300370	2	H	2-3210525
","","","",2020-06-09 21:20 EDT,2020-06-22 06:52 EDT
NONE,Tortoise,ESP-03-H,"San Cristobal County, EC",2020-06-22 06:56 EDT,Isla Espanola(6 days),-1.36501908302307,-89.7013521194458,"","",Espanola 15,"015514309	3	M	2-3211047
","","","",2020-06-11 15:39 EDT,2020-06-22 06:55 EDT
NONE,Tortoise,ESP-04-H,"San Cristobal County, EC",2020-06-22 08:00 EDT,Isla Espanola(6 days),-1.36696100234985,-89.6925759315491,"","",Espanola 15,"16112529	4	H	2-3210885
","","","",2020-06-11 15:41 EDT,2020-06-22 07:59 EDT
NONE,Tortoise,ESP-05-M,"San Cristobal County, EC",2020-06-22 07:09 EDT,Isla Espanola(6 days),-1.36577010154724,-89.6953439712524,"","",Espanola 15,"12068332	5	M	2-3210655
","","","",2020-06-11 15:53 EDT,2020-06-22 07:08 EDT
NONE,Tortoise,ESP-06-H,"San Cristobal County, EC",2020-06-21 19:56 EDT,Isla Espanola(6 days),-1.37640237808228,-89.6983051300049,"","",Espanola 15,"16015526	6	H	2-3211169
","","","",2020-06-11 16:10 EDT,2020-06-21 19:55 EDT
NONE,Tortoise,ESP-07-H,"San Cristobal County, EC",2020-06-22 03:02 EDT,Isla Espanola(6 days),-1.36642456054688,-89.6942067146301,"","",Espanola 15,17030541	7	H	2-3210215,"","","",2020-06-11 16:11 EDT,2020-06-22 03:02 EDT
NONE,Tortoise,ESP-08-H,"San Cristobal County, EC",2020-06-22 02:20 EDT,Isla Espanola(6 days),-1.36201500892639,-89.7024893760681,"","",Espanola 15,"017535372	8	H	2-3210572
","","","",2020-06-11 16:12 EDT,2020-06-22 02:19 EDT
NONE,Tortoise,ESP-09-H,"San Cristobal County, EC",2020-06-22 07:10 EDT,Isla Espanola(6 days),-1.36577010154724,-89.6950650215149,"","",Espanola 15,"016020535	9	H	2-3208797
","","","",2020-06-11 16:13 EDT,2020-06-22 07:09 EDT
NONE,Tortoise,ESP-10-H,"San Cristobal County, EC",2020-06-22 07:11 EDT,Isla Espanola(6 days),-1.36772274971008,-89.6943998336792,"","",Espanola 15,"015775105	10	H	2-3209885
","","","",2020-06-11 16:14 EDT,2020-06-22 07:11 EDT
NONE,Tortoise,ESP-11-H,"San Cristobal County, EC",2020-06-22 05:52 EDT,Isla Espanola(6 days),-1.36457920074463,-89.6919322013855,"","",Espanola 15,"017559068	11	H	2-3210163
","","","",2020-06-11 16:15 EDT,2020-06-22 05:52 EDT
NONE,Tortoise,ESP-12-H,"San Cristobal County, EC",2020-06-22 08:16 EDT,Isla Espanola(7 days),-1.3653838634491,-89.6944212913513,"","",Espanola 15,"16064360	12	H	2-3210806
","","","",2020-06-11 16:16 EDT,2020-06-22 08:15 EDT
NONE,Tortoise,ESP-13-H,"San Cristobal County, EC",2020-06-22 01:54 EDT,Isla Espanola(6 days),-1.3667893409729,-89.6946787834167,"","",Espanola 15,"42075028	13	H	2-3207626
","","","",2020-06-11 16:17 EDT,2020-06-22 01:54 EDT
NONE,Tortoise,ESP-14-H,"San Cristobal County, EC",2020-06-21 23:08 EDT,Isla Espanola(6 days),-1.36485815048218,-89.6949362754822,"","",Espanola 15,"051866528	14	H	2-3211142
","","","",2020-06-11 16:17 EDT,2020-06-21 23:07 EDT
NONE,Tortoise,ESP-15-M,"San Cristobal County, EC",2020-06-22 05:34 EDT,Isla Espanola(6 days),-1.36244416236877,-89.6966528892517,"","",Espanola 15,"41864112	15	M	2-3208844
","","","",2020-06-11 16:18 EDT,2020-06-22 05:34 EDT

