FLAG,ASSET NAME,ASSET ID,LAST SEEN LOCATION,LAST SEEN TIME,LOCATIONS,LAST LATITUDE,LAST LONGITUDE,SHARED_TO,TYPE,GROUPS,DESCRIPTION,COMMENT,GPS TAG,BATTERY,CREATED AT,UPDATED AT
NONE,Tortoise,ESP-12-H,"San Cristobal County, EC",2020-06-16 08:21 EDT,Isla Espanola(1 day),-1.36605978012085,-89.693455696106,"","",Espanola 15,"16064360	12	H	2-3210806
","","","",2020-06-11 16:16 EDT,2020-06-16 08:21 EDT
NONE,Tortoise,ESP-04-H,"San Cristobal County, EC",2020-06-16 08:17 EDT,Isla Espanola(about 20 hours),-1.36612415313721,-89.6936058998108,"","",Espanola 15,"16112529	4	H	2-3210885
","","","",2020-06-11 15:41 EDT,2020-06-16 08:17 EDT
NONE,Tortoise,ESP-05-M,"San Cristobal County, EC",2020-06-16 07:24 EDT,Isla Espanola(about 17 hours),-1.36512637138367,-89.6941423416138,"","",Espanola 15,"12068332	5	M	2-3210655
","","","",2020-06-11 15:53 EDT,2020-06-16 07:23 EDT
NONE,Tortoise,ESP-02-H,"San Cristobal County, EC",2020-06-16 06:59 EDT,Isla Espanola(about 22 hours),-1.36616706848145,-89.6933913230896,"","",Espanola 15,"016300370	2	H	2-3210525
","","","",2020-06-09 21:20 EDT,2020-06-16 06:59 EDT
NONE,Tortoise,ESP-14-H,"San Cristobal County, EC",2020-06-16 06:57 EDT,Isla Espanola(about 21 hours),-1.36585593223572,-89.693455696106,"","",Espanola 15,"051866528	14	H	2-3211142
","","","",2020-06-11 16:17 EDT,2020-06-16 06:57 EDT
NONE,Tortoise,ESP-10-H,"San Cristobal County, EC",2020-06-16 06:56 EDT,Isla Espanola(about 23 hours),-1.36620998382568,-89.6933269500732,"","",Espanola 15,"015775105	10	H	2-3209885
","","","",2020-06-11 16:14 EDT,2020-06-16 06:56 EDT
NONE,Tortoise,ESP-03-H,"San Cristobal County, EC",2020-06-16 06:56 EDT,Isla Espanola(about 22 hours),-1.36468648910522,-89.6940565109253,"","",Espanola 15,"015514309	3	M	2-3211047
","","","",2020-06-11 15:39 EDT,2020-06-16 06:55 EDT
NONE,Tortoise,ESP-08-H,"San Cristobal County, EC",2020-06-16 06:13 EDT,Isla Espanola(about 18 hours),-1.36630654335022,-89.693455696106,"","",Espanola 15,"017535372	8	H	2-3210572
","","","",2020-06-11 16:12 EDT,2020-06-16 06:14 EDT
NONE,Tortoise,ESP-13-H,"San Cristobal County, EC",2020-06-16 05:54 EDT,Isla Espanola(about 15 hours),-1.36605978012085,-89.693455696106,"","",Espanola 15,"42075028	13	H	2-3207626
","","","",2020-06-11 16:17 EDT,2020-06-16 05:54 EDT
NONE,Tortoise,ESP-11-H,"San Cristobal County, EC",2020-06-16 05:52 EDT,Isla Espanola(about 23 hours),-1.3661777973175,-89.6933698654175,"","",Espanola 15,"017559068	11	H	2-3210163
","","","",2020-06-11 16:15 EDT,2020-06-16 05:52 EDT
NONE,Tortoise,ESP-01-H,"San Cristobal County, EC",2020-06-16 05:52 EDT,Isla Espanola(about 19 hours),-1.36619925498962,-89.6926188468933,"","",Espanola 15,"16056375	1	H	2-3210269
","","","",2020-06-09 21:20 EDT,2020-06-16 05:52 EDT
NONE,Tortoise,ESP-15-M,"San Cristobal County, EC",2020-06-16 05:34 EDT,Isla Espanola(about 22 hours),-1.36569499969482,-89.6948289871216,"","",Espanola 15,"41864112	15	M	2-3208844
","","","",2020-06-11 16:18 EDT,2020-06-16 05:34 EDT
NONE,Tortoise,ESP-09-H,"San Cristobal County, EC",2020-06-16 02:58 EDT,Isla Espanola(about 18 hours),-1.36607050895691,-89.6931982040405,"","",Espanola 15,"016020535	9	H	2-3208797
","","","",2020-06-11 16:13 EDT,2020-06-16 02:57 EDT
NONE,Tortoise,ESP-07-H,"San Cristobal County, EC",2020-06-16 02:56 EDT,Isla Espanola(about 22 hours),-1.3661777973175,-89.6935415267944,"","",Espanola 15,17030541	7	H	2-3210215,"","","",2020-06-11 16:11 EDT,2020-06-16 02:56 EDT
NONE,Tortoise,ESP-06-H,"San Cristobal County, EC",2020-06-15 23:56 EDT,Isla Espanola(about 21 hours),-1.36627435684204,-89.6933054924011,"","",Espanola 15,"16015526	6	H	2-3211169
","","","",2020-06-11 16:10 EDT,2020-06-15 23:56 EDT

